anios_estudiados,barrio,categoria_de_trabajo,edad,educacion_alcanzada,estado_marital,ganancia_perdida_declarada_bolsa_argentina,genero,horas_trabajo_registradas,religion,rol_familiar_registrado,tiene_alto_valor_adquisitivo,trabajo
14,Palermo,responsable_inscripto,58,5_anio,matrimonio_civil,7298,hombre,60,cristianismo,casado,1,directivo_gerente
14,Palermo,relacion_de_dependencia,22,5_anio,sin_matrimonio,0,hombre,20,cristianismo,otro,0,ventas
14,Palermo,relacion_de_dependencia,41,5_anio,sin_matrimonio,0,hombre,40,cristianismo,sin_familia,0,limpiador
8,Palermo,relacion_de_dependencia,48,7-8_grado,matrimonio_civil,0,hombre,40,cristianismo,casado,1,inspector
13,Palermo,relacion_de_dependencia,31,4_anio,divorciado,0,hombre,40,cristianismo,otro,0,inspector
19,Palermo,relacion_de_dependencia,33,universiada_5_anio,matrimonio_civil,-1977,hombre,50,cristianismo,casado,1,profesional_especializado
17,Palermo,responsable_inscripto,49,universidad_3_anio,matrimonio_civil,0,hombre,50,cristianismo,casado,0,directivo_gerente
17,Palermo,relacion_de_dependencia,30,universidad_3_anio,matrimonio_civil,7688,hombre,50,cristianismo,casado,1,profesional_especializado
13,Palermo,relacion_de_dependencia,38,4_anio,sin_matrimonio,0,hombre,40,cristianismo,sin_familia,0,reparador
13,Palermo,empleado_municipal,58,4_anio,matrimonio_civil,0,hombre,48,cristianismo,casado,0,transporte
17,Palermo,relacion_de_dependencia,58,universidad_3_anio,divorciado,0,mujer,50,cristianismo,sin_familia,0,profesional_especializado
13,Palermo,monotibutista,61,4_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,0,directivo_gerente
13,Palermo,relacion_de_dependencia,58,4_anio,matrimonio_civil,7688,hombre,40,cristianismo,casado,1,ventas
15,Palermo,relacion_de_dependencia,32,universidad_1_anio,matrimonio_civil,0,hombre,45,cristianismo,casado,1,soporte_tecnico
13,Palermo,monotibutista,33,4_anio,divorciado,0,hombre,50,cristianismo,sin_familia,0,reparador
17,Palermo,relacion_de_dependencia,28,universidad_3_anio,separado,0,mujer,50,cristianismo,sin_familia,1,directivo_gerente
14,Palermo,relacion_de_dependencia,22,5_anio,sin_matrimonio,0,mujer,11,cristianismo,con_hijos,0,otros
13,Palermo,relacion_de_dependencia,35,4_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,1,reparador
13,Palermo,relacion_de_dependencia,59,4_anio,matrimonio_civil,0,hombre,55,cristianismo,casado,0,ventas
19,,responsable_inscripto,45,universiada_5_anio,matrimonio_civil,7688,hombre,40,budismo,casado,1,directivo_gerente
13,Palermo,monotibutista,50,4_anio,matrimonio_civil,0,hombre,40,judaismo,casado,0,ventas
12,Palermo,responsable_inscripto,56,3_anio,viudo_a,0,mujer,40,cristianismo,sin_familia,0,directivo_gerente
13,Palermo,monotibutista,36,4_anio,sin_matrimonio,0,hombre,40,cristianismo,sin_familia,0,reparador
10,Palermo,,18,1_anio,sin_matrimonio,0,hombre,30,cristianismo,con_hijos,0,
14,Palermo,relacion_de_dependencia,28,5_anio,matrimonio_civil,0,hombre,60,ateismo,casado,0,ventas
15,Palermo,relacion_de_dependencia,42,universidad_1_anio,matrimonio_civil,0,hombre,40,judaismo,casado,1,profesional_especializado
13,Palermo,relacion_de_dependencia,60,4_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,0,otros
14,Palermo,responsable_inscripto,41,5_anio,matrimonio_civil,0,hombre,91,cristianismo,casado,0,ventas
17,Palermo,relacion_de_dependencia,42,universidad_3_anio,matrimonio_civil,7298,hombre,45,cristianismo,casado,1,soporte_tecnico
13,Palermo,relacion_de_dependencia,36,4_anio,matrimonio_civil,0,hombre,55,cristianismo,casado,1,reparador
18,Palermo,empleado_municipal,52,universidad_4_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,1,profesional_especializado
13,Palermo,monotibutista,42,4_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,0,transporte
14,Palermo,empleado_municipal,26,5_anio,matrimonio_civil,0,hombre,55,cristianismo,casado,1,seguridad
17,Palermo,empleado_municipal,31,universidad_3_anio,divorciado,0,mujer,40,cristianismo,soltero_a,0,profesional_especializado
6,Belgrano,relacion_de_dependencia,47,5-6_grado,separado,0,mujer,40,cristianismo,soltero_a,0,ventas
14,Palermo,relacion_de_dependencia,35,5_anio,matrimonio_civil,0,hombre,50,cristianismo,casado,0,inspector
9,Palermo,relacion_de_dependencia,19,9_grado,sin_matrimonio,0,hombre,25,cristianismo,con_hijos,0,limpiador
14,Palermo,monotibutista,59,5_anio,matrimonio_civil,0,mujer,80,cristianismo,casada,1,ventas
17,Palermo,relacion_de_dependencia,38,universidad_3_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,1,directivo_gerente
17,Palermo,relacion_de_dependencia,36,universidad_3_anio,matrimonio_civil,0,hombre,50,cristianismo,casado,0,directivo_gerente
18,Palermo,relacion_de_dependencia,35,universidad_4_anio,sin_matrimonio,0,mujer,55,cristianismo,sin_familia,0,directivo_gerente
13,Palermo,relacion_de_dependencia,39,4_anio,matrimonio_civil,0,hombre,30,cristianismo,casado,0,sector_primario
14,Palermo,relacion_de_dependencia,64,5_anio,separado,0,hombre,40,cristianismo,sin_familia,0,otros
10,Palermo,empleado_municipal,17,1_anio,sin_matrimonio,0,mujer,25,cristianismo,con_hijos,0,otros
14,Palermo,relacion_de_dependencia,49,5_anio,matrimonio_civil,0,hombre,32,cristianismo,casado,0,otros
14,Palermo,relacion_de_dependencia,19,5_anio,sin_matrimonio,0,mujer,25,cristianismo,con_hijos,0,otros
13,Palermo,monotibutista,36,4_anio,matrimonio_civil,3137,mujer,40,cristianismo,casada,0,profesional_especializado
13,Palermo,relacion_de_dependencia,26,4_anio,sin_matrimonio,0,hombre,45,cristianismo,sin_familia,0,limpiador
6,Agronomia,relacion_de_dependencia,27,5-6_grado,sin_matrimonio,2176,mujer,40,cristianismo,otro,0,servicio_domestico
17,Palermo,relacion_de_dependencia,66,universidad_3_anio,matrimonio_civil,20051,hombre,40,cristianismo,casado,1,profesional_especializado
8,Palermo,relacion_de_dependencia,38,7-8_grado,matrimonio_civil,0,hombre,40,cristianismo,casado,0,entretenimiento
17,Palermo,relacion_de_dependencia,25,universidad_3_anio,sin_matrimonio,0,mujer,25,cristianismo,otro,0,directivo_gerente
13,Palermo,relacion_de_dependencia,19,4_anio,sin_matrimonio,0,mujer,40,cristianismo,sin_familia,0,profesional_especializado
16,Palermo,relacion_de_dependencia,30,universidad_2_anio,sin_matrimonio,4787,hombre,50,cristianismo,sin_familia,1,reparador
15,Boedo,relacion_de_dependencia,22,universidad_1_anio,sin_matrimonio,0,hombre,40,budismo,soltero_a,0,directivo_gerente
14,Palermo,relacion_de_dependencia,60,5_anio,divorciado,0,hombre,44,cristianismo,con_hijos,1,reparador
14,Palermo,relacion_de_dependencia,54,5_anio,matrimonio_civil,-1977,hombre,18,cristianismo,casado,1,soporte_tecnico
13,Palermo,relacion_de_dependencia,46,4_anio,separado,0,hombre,37,cristianismo,sin_familia,0,reparador
14,Palermo,empleado_provincial,33,5_anio,sin_matrimonio,0,hombre,40,cristianismo,con_hijos,0,otros
18,Palermo,empleado_municipal,51,universidad_4_anio,divorciado,0,mujer,40,cristianismo,sin_familia,0,directivo_gerente
19,Palermo,relacion_de_dependencia,43,universiada_5_anio,matrimonio_civil,15024,hombre,60,cristianismo,casado,1,profesional_especializado
13,Palermo,,18,4_anio,sin_matrimonio,0,mujer,30,cristianismo,con_hijos,0,
13,Palermo,responsable_inscripto,60,4_anio,matrimonio_civil,0,hombre,25,cristianismo,casado,0,sector_primario
13,Palermo,monotibutista,39,4_anio,matrimonio_civil,0,hombre,60,cristianismo,casado,0,sector_primario
17,Palermo,relacion_de_dependencia,23,universidad_3_anio,sin_matrimonio,3325,mujer,40,cristianismo,con_hijos,0,soporte_tecnico
16,Palermo,relacion_de_dependencia,39,universidad_2_anio,sin_matrimonio,0,mujer,40,cristianismo,sin_familia,0,soporte_tecnico
14,Palermo,empleado_municipal,40,5_anio,sin_matrimonio,0,hombre,40,cristianismo,sin_familia,0,directivo_gerente
14,Palermo,relacion_de_dependencia,48,5_anio,matrimonio_civil,0,hombre,65,cristianismo,casado,1,directivo_gerente
13,Palermo,relacion_de_dependencia,24,4_anio,sin_matrimonio,0,hombre,40,cristianismo,otro,0,limpiador
13,Palermo,relacion_de_dependencia,32,4_anio,divorciado,0,hombre,40,cristianismo,sin_familia,0,limpiador
14,Palermo,monotibutista,31,5_anio,matrimonio_civil,0,hombre,60,cristianismo,casado,0,reparador
13,Palermo,relacion_de_dependencia,39,4_anio,sin_matrimonio,0,hombre,40,judaismo,sin_familia,0,inspector
18,Palermo,relacion_de_dependencia,27,universidad_4_anio,sin_matrimonio,0,mujer,40,cristianismo,con_hijos,0,directivo_gerente
18,Palermo,empleado_provincial,45,universidad_4_anio,sin_matrimonio,0,hombre,38,judaismo,sin_familia,0,entretenimiento
13,Palermo,,22,4_anio,divorciado,0,mujer,40,judaismo,otro,0,
17,Floresta,relacion_de_dependencia,31,universidad_3_anio,sin_matrimonio,0,hombre,40,budismo,sin_familia,0,reparador
13,Palermo,relacion_de_dependencia,63,4_anio,divorciado,0,mujer,40,cristianismo,sin_familia,0,directivo_gerente
17,Palermo,relacion_de_dependencia,45,universidad_3_anio,matrimonio_civil,0,hombre,50,cristianismo,casado,1,directivo_gerente
14,Palermo,empleado_provincial,28,5_anio,separado,0,mujer,50,cristianismo,soltero_a,0,entretenimiento
17,Palermo,relacion_de_dependencia,23,universidad_3_anio,sin_matrimonio,0,mujer,40,cristianismo,con_hijos,0,ventas
13,Palermo,relacion_de_dependencia,50,4_anio,matrimonio_civil,0,hombre,44,cristianismo,casado,1,reparador
12,Palermo,relacion_de_dependencia,33,3_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,0,seguridad
14,Palermo,,22,5_anio,sin_matrimonio,0,hombre,40,cristianismo,con_hijos,0,
17,Palermo,relacion_de_dependencia,27,universidad_3_anio,sin_matrimonio,13550,hombre,46,cristianismo,sin_familia,1,ventas
14,Palermo,relacion_de_dependencia,29,5_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,0,transporte
13,Palermo,relacion_de_dependencia,36,4_anio,divorciado,0,mujer,35,cristianismo,soltero_a,0,entretenimiento
4,Belgrano,relacion_de_dependencia,60,1-4_grado,matrimonio_civil,0,hombre,40,cristianismo,casado,1,reparador
17,,relacion_de_dependencia,46,universidad_3_anio,matrimonio_civil,0,hombre,50,cristianismo,casado,0,transporte
18,Palermo,,67,universidad_4_anio,viudo_a,0,mujer,40,cristianismo,sin_familia,0,
14,Villa Luro,,20,5_anio,sin_matrimonio,0,mujer,15,cristianismo,con_hijos,0,
17,Palermo,relacion_de_dependencia,23,universidad_3_anio,sin_matrimonio,0,hombre,55,cristianismo,con_hijos,0,ventas
13,Palermo,responsable_inscripto,38,4_anio,matrimonio_civil,0,hombre,50,cristianismo,casado,0,directivo_gerente
19,Palermo,relacion_de_dependencia,60,universiada_5_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,1,directivo_gerente
14,Palermo,monotibutista,20,5_anio,sin_matrimonio,0,mujer,35,cristianismo,sin_familia,0,reparador
14,Palermo,relacion_de_dependencia,37,5_anio,viudo_a,0,mujer,48,judaismo,soltero_a,0,inspector
13,Palermo,relacion_de_dependencia,37,4_anio,sin_matrimonio,0,hombre,40,cristianismo,soltero_a,0,reparador
13,Palermo,relacion_de_dependencia,58,4_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,0,reparador
17,Recoleta,relacion_de_dependencia,25,universidad_3_anio,sin_matrimonio,0,hombre,30,cristianismo,con_hijos,0,reparador
14,Palermo,relacion_de_dependencia,27,5_anio,sin_matrimonio,0,mujer,60,cristianismo,soltero_a,0,entretenimiento
14,Palermo,relacion_de_dependencia,33,5_anio,matrimonio_civil,0,hombre,55,cristianismo,casado,0,inspector
14,Palermo,empleado_provincial,43,5_anio,divorciado,0,mujer,40,cristianismo,sin_familia,0,entretenimiento
14,Palermo,empleadao_estatal,21,5_anio,sin_matrimonio,0,hombre,20,judaismo,con_hijos,0,soporte_tecnico
13,Belgrano,relacion_de_dependencia,45,4_anio,matrimonio_civil,0,hombre,40,otro,casado,0,reparador
6,Palermo,relacion_de_dependencia,44,5-6_grado,matrimonio_civil,0,hombre,40,judaismo,casado,0,inspector
8,Palermo,,52,7-8_grado,matrimonio_civil,0,hombre,40,cristianismo,casado,0,
13,Palermo,relacion_de_dependencia,53,4_anio,divorciado,4787,hombre,46,cristianismo,sin_familia,1,profesional_especializado
13,Palermo,relacion_de_dependencia,31,4_anio,sin_matrimonio,0,mujer,20,judaismo,con_hijos,0,otros
11,San Isidro,empleadao_estatal,18,2_anio,sin_matrimonio,0,hombre,15,budismo,con_hijos,0,otros
13,Palermo,relacion_de_dependencia,20,4_anio,sin_matrimonio,0,mujer,30,cristianismo,con_hijos,0,otros
13,Palermo,relacion_de_dependencia,32,4_anio,sin_matrimonio,0,hombre,40,cristianismo,sin_familia,0,inspector
10,Palermo,relacion_de_dependencia,48,1_anio,matrimonio_civil,0,hombre,40,judaismo,casado,0,transporte
13,Palermo,relacion_de_dependencia,46,4_anio,matrimonio_civil,0,hombre,40,judaismo,casado,0,otros
13,Palermo,relacion_de_dependencia,28,4_anio,matrimonio_civil,0,hombre,50,cristianismo,casado,0,inspector
13,Palermo,monotibutista,27,4_anio,sin_matrimonio,0,hombre,40,judaismo,sin_familia,0,ventas
14,Palermo,empleadao_estatal,18,5_anio,sin_matrimonio,0,mujer,32,cristianismo,con_hijos,0,ventas
13,Palermo,monotibutista,69,4_anio,matrimonio_civil,9386,hombre,12,cristianismo,casado,1,directivo_gerente
18,Palermo,responsable_inscripto,50,universidad_4_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,1,ventas
13,Parque Avellaneda,relacion_de_dependencia,43,4_anio,matrimonio_civil,0,mujer,40,cristianismo,casada,0,inspector
17,Palermo,relacion_de_dependencia,32,universidad_3_anio,divorciado,0,mujer,30,cristianismo,soltero_a,0,ventas
13,Palermo,relacion_de_dependencia,43,4_anio,separado,0,mujer,48,cristianismo,sin_familia,0,directivo_gerente
13,Palermo,monotibutista,52,4_anio,matrimonio_civil,7688,hombre,55,cristianismo,casado,1,ventas
17,,relacion_de_dependencia,50,universidad_3_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,1,directivo_gerente
14,Palermo,relacion_de_dependencia,35,5_anio,divorciado,0,mujer,40,cristianismo,sin_familia,1,directivo_gerente
13,Palermo,,20,4_anio,sin_matrimonio,0,mujer,5,cristianismo,con_hijos,0,
13,Palermo,,73,4_anio,viudo_a,0,mujer,65,cristianismo,sin_familia,0,
13,Palermo,relacion_de_dependencia,46,4_anio,divorciado,0,mujer,45,cristianismo,con_hijos,0,entretenimiento
13,Palermo,relacion_de_dependencia,58,4_anio,matrimonio_civil,0,hombre,60,cristianismo,casado,1,transporte
19,Palermo,responsable_inscripto,46,universiada_5_anio,matrimonio_civil,15024,hombre,60,cristianismo,casado,1,profesional_especializado
13,Palermo,relacion_de_dependencia,40,4_anio,sin_matrimonio,0,hombre,50,cristianismo,sin_familia,0,reparador
17,Palermo,relacion_de_dependencia,25,universidad_3_anio,sin_matrimonio,0,hombre,40,cristianismo,con_hijos,0,entretenimiento
16,Palermo,relacion_de_dependencia,22,universidad_2_anio,sin_matrimonio,0,mujer,25,cristianismo,sin_familia,0,entretenimiento
17,Palermo,empleadao_estatal,33,universidad_3_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,0,profesional_especializado
15,Palermo,empleadao_estatal,49,universidad_1_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,0,reparador
10,Palermo,relacion_de_dependencia,62,1_anio,divorciado,0,mujer,40,cristianismo,soltero_a,0,profesional_especializado
14,Palermo,empleado_municipal,56,5_anio,divorciado,0,hombre,48,judaismo,sin_familia,0,seguridad
13,Belgrano,relacion_de_dependencia,24,4_anio,sin_matrimonio,0,mujer,40,cristianismo,soltero_a,0,transporte
13,Palermo,relacion_de_dependencia,42,4_anio,sin_matrimonio,0,mujer,40,cristianismo,sin_familia,0,otros
18,Palermo,relacion_de_dependencia,41,universidad_4_anio,divorciado,0,mujer,40,cristianismo,soltero_a,0,directivo_gerente
17,Parque Chas,relacion_de_dependencia,23,universidad_3_anio,sin_matrimonio,0,hombre,66,cristianismo,sin_familia,0,otros
14,Palermo,,22,5_anio,sin_matrimonio,0,hombre,40,cristianismo,con_hijos,0,
17,Palermo,relacion_de_dependencia,35,universidad_3_anio,sin_matrimonio,0,hombre,40,cristianismo,otro,0,entretenimiento
13,,relacion_de_dependencia,42,4_anio,pareja_no_presente,0,hombre,40,budismo,otro,0,limpiador
13,Belgrano,relacion_de_dependencia,22,4_anio,sin_matrimonio,0,hombre,40,cristianismo,con_hijos,0,inspector
13,Palermo,monotibutista,32,4_anio,matrimonio_civil,0,hombre,50,cristianismo,casado,0,reparador
13,Palermo,relacion_de_dependencia,25,4_anio,sin_matrimonio,0,hombre,40,cristianismo,con_hijos,0,reparador
6,Palermo,relacion_de_dependencia,66,5-6_grado,divorciado,0,mujer,15,judaismo,sin_familia,0,servicio_domestico
13,Palermo,empleado_provincial,26,4_anio,matrimonio_civil,0,hombre,38,cristianismo,casado,0,seguridad
14,Palermo,relacion_de_dependencia,46,5_anio,divorciado,3325,hombre,55,cristianismo,con_hijos,0,transporte
17,Palermo,relacion_de_dependencia,55,universidad_3_anio,matrimonio_civil,0,hombre,45,cristianismo,casado,1,directivo_gerente
13,Palermo,relacion_de_dependencia,24,4_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,0,reparador
13,Palermo,relacion_de_dependencia,25,4_anio,sin_matrimonio,0,hombre,40,cristianismo,soltero_a,0,ventas
14,Palermo,relacion_de_dependencia,22,5_anio,sin_matrimonio,0,mujer,40,cristianismo,sin_familia,0,entretenimiento
13,Palermo,relacion_de_dependencia,31,4_anio,sin_matrimonio,0,hombre,40,cristianismo,sin_familia,0,otros
13,Palermo,relacion_de_dependencia,30,4_anio,divorciado,0,mujer,40,cristianismo,sin_familia,0,entretenimiento
13,Palermo,relacion_de_dependencia,54,4_anio,sin_matrimonio,0,hombre,15,cristianismo,sin_familia,0,otros
14,Palermo,,19,5_anio,sin_matrimonio,0,mujer,40,cristianismo,con_hijos,0,
9,Palermo,relacion_de_dependencia,56,9_grado,divorciado,0,mujer,40,cristianismo,sin_familia,1,reparador
13,Colegiales,relacion_de_dependencia,47,4_anio,matrimonio_civil,0,hombre,60,budismo,casado,0,reparador
13,Palermo,relacion_de_dependencia,29,4_anio,matrimonio_civil,0,hombre,40,judaismo,casado,0,reparador
13,Palermo,relacion_de_dependencia,53,4_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,0,reparador
13,Palermo,relacion_de_dependencia,22,4_anio,sin_matrimonio,0,mujer,40,judaismo,soltero_a,0,inspector
17,Palermo,,50,universidad_3_anio,matrimonio_civil,-1902,hombre,60,judaismo,casado,1,
13,Palermo,relacion_de_dependencia,42,4_anio,divorciado,0,mujer,40,cristianismo,sin_familia,1,directivo_gerente
14,Palermo,relacion_de_dependencia,21,5_anio,sin_matrimonio,0,hombre,40,cristianismo,otro,0,ventas
13,Palermo,responsable_inscripto,36,4_anio,sin_matrimonio,0,mujer,70,cristianismo,sin_familia,0,otros
6,,relacion_de_dependencia,60,5-6_grado,matrimonio_civil,0,hombre,40,cristianismo,casado,1,ventas
15,Palermo,relacion_de_dependencia,69,universidad_1_anio,viudo_a,0,mujer,25,cristianismo,sin_familia,0,ventas
13,Palermo,relacion_de_dependencia,31,4_anio,matrimonio_civil,0,hombre,40,ateismo,casado,0,transporte
14,Palermo,relacion_de_dependencia,48,5_anio,divorciado,0,mujer,55,cristianismo,soltero_a,0,entretenimiento
13,Palermo,relacion_de_dependencia,23,4_anio,sin_matrimonio,0,mujer,40,cristianismo,sin_familia,0,directivo_gerente
16,Palermo,relacion_de_dependencia,24,universidad_2_anio,separado,8614,hombre,40,budismo,soltero_a,1,reparador
13,Palermo,relacion_de_dependencia,47,4_anio,matrimonio_civil,0,hombre,40,judaismo,casado,1,entretenimiento
13,Palermo,relacion_de_dependencia,36,4_anio,sin_matrimonio,0,mujer,40,ateismo,soltero_a,0,inspector
16,Palermo,relacion_de_dependencia,39,universidad_2_anio,matrimonio_civil,0,hombre,50,cristianismo,casado,1,directivo_gerente
13,Palermo,relacion_de_dependencia,22,4_anio,sin_matrimonio,0,mujer,46,cristianismo,sin_familia,0,transporte
17,Palermo,relacion_de_dependencia,27,universidad_3_anio,sin_matrimonio,10520,hombre,45,cristianismo,sin_familia,1,ventas
13,Palermo,relacion_de_dependencia,36,4_anio,matrimonio_civil,0,hombre,40,cristianismo,casado,0,inspector
