id,anios_estudiados,barrio,categoria_de_trabajo,edad,educacion_alcanzada,estado_marital,ganancia_perdida_declarada_bolsa_argentina,genero,horas_trabajo_registradas,religion,representatividad_poblacional,rol_familiar_registrado,trabajo
12330,13,Palermo,relacion_de_dependencia,23,4_anio,sin_matrimonio,0,hombre,40,cristianismo,216867,con_hijos,transporte
12331,14,Palermo,monotibutista,45,5_anio,matrimonio_civil,0,hombre,65,cristianismo,155489,casado,ventas
12332,14,Palermo,relacion_de_dependencia,42,5_anio,matrimonio_civil,0,mujer,48,judaismo,256179,casada,inspector
12333,10,Palermo,relacion_de_dependencia,65,1_anio,divorciado,0,hombre,64,judaismo,51063,sin_familia,otros
12334,17,Palermo,empleado_provincial,37,universidad_3_anio,matrimonio_civil,0,hombre,40,cristianismo,164898,casado,profesional_especializado
12335,13,La Boca,relacion_de_dependencia,28,4_anio,matrimonio_civil,0,hombre,50,cristianismo,202206,casado,inspector
12336,8,Palermo,relacion_de_dependencia,48,7-8_grado,matrimonio_civil,0,mujer,15,judaismo,115358,casada,servicio_domestico
12337,18,Palermo,empleado_municipal,43,universidad_4_anio,divorciado,0,mujer,65,cristianismo,343068,sin_familia,profesional_especializado
12338,13,Palermo,relacion_de_dependencia,44,4_anio,sin_matrimonio,0,mujer,40,cristianismo,152908,otro,entretenimiento
12339,18,Palermo,empleado_municipal,58,universidad_4_anio,matrimonio_civil,7688,hombre,45,judaismo,217802,casado,profesional_especializado
12340,17,Palermo,monotibutista,70,universidad_3_anio,viudo_a,0,mujer,30,cristianismo,380498,sin_familia,profesional_especializado
12341,18,Palermo,empleado_municipal,28,universidad_4_anio,sin_matrimonio,0,hombre,55,cristianismo,257124,sin_familia,profesional_especializado
12342,19,Palermo,empleado_municipal,46,universiada_5_anio,separado,4650,hombre,40,judaismo,313635,sin_familia,profesional_especializado
12343,14,Palermo,relacion_de_dependencia,33,5_anio,divorciado,0,mujer,55,cristianismo,168906,soltero_a,otros
12344,17,Palermo,empleado_municipal,35,universidad_3_anio,matrimonio_civil,0,hombre,50,cristianismo,99146,casado,seguridad
12345,11,Palermo,relacion_de_dependencia,18,2_anio,sin_matrimonio,0,hombre,40,cristianismo,190325,con_hijos,profesional_especializado
12346,10,Palermo,relacion_de_dependencia,29,1_anio,divorciado,0,mujer,30,cristianismo,272715,sin_familia,otros
12347,13,Palermo,relacion_de_dependencia,29,4_anio,sin_matrimonio,0,mujer,40,judaismo,118598,soltero_a,inspector
12348,13,Palermo,relacion_de_dependencia,59,4_anio,matrimonio_civil,0,hombre,40,cristianismo,97213,casado,sector_primario
12349,13,Palermo,relacion_de_dependencia,29,4_anio,matrimonio_civil,0,hombre,40,cristianismo,39388,casado,sector_primario
12350,11,Palermo,relacion_de_dependencia,22,2_anio,divorciado,0,mujer,25,cristianismo,190916,otro,ventas
12351,13,Palermo,relacion_de_dependencia,34,4_anio,matrimonio_civil,0,hombre,45,cristianismo,61308,casado,directivo_gerente
12352,13,Palermo,relacion_de_dependencia,30,4_anio,matrimonio_civil,0,mujer,40,cristianismo,27856,casada,entretenimiento
12353,14,Palermo,empleado_provincial,54,5_anio,matrimonio_civil,-1902,hombre,40,cristianismo,151580,casado,profesional_especializado
12354,11,Palermo,relacion_de_dependencia,38,2_anio,divorciado,0,hombre,55,cristianismo,248011,soltero_a,transporte
12355,13,Palermo,relacion_de_dependencia,44,4_anio,matrimonio_civil,0,hombre,60,cristianismo,188615,casado,ventas
12356,13,Palermo,relacion_de_dependencia,30,4_anio,sin_matrimonio,0,hombre,60,cristianismo,62932,con_hijos,sector_primario
12357,13,Palermo,relacion_de_dependencia,28,4_anio,matrimonio_civil,0,mujer,15,cristianismo,32510,casada,entretenimiento
12358,14,Palermo,,60,5_anio,viudo_a,0,mujer,54,judaismo,155977,soltero_a,
12359,13,Palermo,empleadao_estatal,57,4_anio,matrimonio_civil,0,hombre,40,cristianismo,250873,casado,transporte
12360,13,Palermo,relacion_de_dependencia,38,4_anio,sin_matrimonio,0,hombre,60,cristianismo,257942,sin_familia,entretenimiento
12361,8,Palermo,relacion_de_dependencia,43,7-8_grado,divorciado,0,mujer,40,judaismo,334141,soltero_a,otros
12362,11,Palermo,,22,2_anio,matrimonio_civil,0,mujer,20,cristianismo,144210,casada,
12363,20,Palermo,relacion_de_dependencia,34,universiada_6_anio,sin_matrimonio,0,mujer,40,cristianismo,87535,sin_familia,directivo_gerente
12364,14,Palermo,relacion_de_dependencia,46,5_anio,divorciado,0,hombre,50,cristianismo,222011,sin_familia,directivo_gerente
12365,13,Palermo,relacion_de_dependencia,44,4_anio,divorciado,0,mujer,40,cristianismo,33895,soltero_a,otros
12366,14,Palermo,relacion_de_dependencia,23,5_anio,sin_matrimonio,0,hombre,40,cristianismo,168997,con_hijos,directivo_gerente
12367,18,Palermo,empleado_municipal,50,universidad_4_anio,sin_matrimonio,0,mujer,50,cristianismo,163576,sin_familia,profesional_especializado
12368,8,Palermo,relacion_de_dependencia,72,7-8_grado,matrimonio_civil,0,hombre,20,cristianismo,98035,casado,otros
12369,15,Palermo,,20,universidad_1_anio,sin_matrimonio,0,mujer,40,cristianismo,41356,sin_familia,
12370,13,Palermo,relacion_de_dependencia,24,4_anio,sin_matrimonio,0,hombre,40,cristianismo,245361,con_hijos,sector_primario
12371,13,,relacion_de_dependencia,35,4_anio,sin_matrimonio,0,hombre,40,cristianismo,109133,sin_familia,otros
12372,9,Palermo,,62,9_grado,matrimonio_civil,0,hombre,21,cristianismo,111563,casado,
12373,14,Palermo,monotibutista,75,5_anio,matrimonio_civil,-2149,hombre,35,cristianismo,124256,casado,directivo_gerente
12374,14,Palermo,,21,5_anio,sin_matrimonio,0,mujer,15,cristianismo,227521,con_hijos,
12375,13,Palermo,monotibutista,60,4_anio,matrimonio_civil,0,hombre,30,cristianismo,197060,casado,reparador
12376,13,Palermo,relacion_de_dependencia,18,4_anio,sin_matrimonio,2176,hombre,25,cristianismo,332125,otro,inspector
12377,13,Palermo,relacion_de_dependencia,19,4_anio,sin_matrimonio,0,mujer,15,judaismo,348867,otro,ventas
12378,14,Palermo,responsable_inscripto,31,5_anio,divorciado,0,mujer,40,cristianismo,118584,sin_familia,directivo_gerente
12379,17,Boedo,monotibutista,36,universidad_3_anio,divorciado,0,mujer,8,budismo,110622,soltero_a,ventas
12380,17,Palermo,relacion_de_dependencia,24,universidad_3_anio,sin_matrimonio,0,mujer,32,cristianismo,43535,sin_familia,otros
12381,13,Palermo,relacion_de_dependencia,62,4_anio,divorciado,-1741,hombre,40,cristianismo,84784,soltero_a,inspector
12382,13,Palermo,relacion_de_dependencia,25,4_anio,matrimonio_civil,3137,hombre,40,judaismo,266600,casado,entretenimiento
12383,17,Palermo,relacion_de_dependencia,28,universidad_3_anio,matrimonio_civil,0,hombre,50,cristianismo,106935,casado,ventas
12384,14,Palermo,relacion_de_dependencia,56,5_anio,matrimonio_civil,0,hombre,45,cristianismo,265518,casado,profesional_especializado
12385,15,Palermo,relacion_de_dependencia,38,universidad_1_anio,viudo_a,0,hombre,40,cristianismo,289653,sin_familia,inspector
12386,18,,relacion_de_dependencia,32,universidad_4_anio,matrimonio_civil,-1848,hombre,60,cristianismo,340917,casado,profesional_especializado
12387,12,Palermo,relacion_de_dependencia,41,3_anio,matrimonio_civil,0,hombre,40,cristianismo,56651,casado,reparador
12388,4,Belgrano,relacion_de_dependencia,33,1-4_grado,pareja_no_presente,0,hombre,40,cristianismo,374833,soltero_a,sector_primario
12389,13,Palermo,relacion_de_dependencia,38,4_anio,sin_matrimonio,0,mujer,30,cristianismo,210198,soltero_a,ventas
12390,13,Palermo,relacion_de_dependencia,44,4_anio,sin_matrimonio,0,mujer,20,cristianismo,240448,con_hijos,limpiador
12391,14,Palermo,relacion_de_dependencia,20,5_anio,sin_matrimonio,0,mujer,30,cristianismo,206869,con_hijos,ventas
12392,19,Palermo,responsable_inscripto,72,universiada_5_anio,matrimonio_civil,20051,hombre,48,cristianismo,149689,casado,profesional_especializado
12393,14,Palermo,relacion_de_dependencia,72,5_anio,matrimonio_civil,2653,hombre,40,cristianismo,75594,casado,reparador
12394,19,Palermo,relacion_de_dependencia,37,universiada_5_anio,matrimonio_civil,0,mujer,60,cristianismo,110331,casada,otros
12395,14,Palermo,relacion_de_dependencia,54,5_anio,matrimonio_civil,0,hombre,40,cristianismo,353787,casado,entretenimiento
12396,13,Palermo,relacion_de_dependencia,48,4_anio,matrimonio_civil,0,hombre,40,cristianismo,142909,casado,soporte_tecnico
12397,14,Palermo,relacion_de_dependencia,40,5_anio,divorciado,0,mujer,20,cristianismo,54102,sin_familia,ventas
12398,15,,responsable_inscripto,36,universidad_1_anio,divorciado,0,mujer,40,cristianismo,339116,sin_familia,directivo_gerente
12399,8,Palermo,,60,7-8_grado,matrimonio_civil,0,hombre,40,cristianismo,50783,casado,
12400,13,Palermo,relacion_de_dependencia,35,4_anio,matrimonio_civil,0,hombre,40,judaismo,415500,casado,reparador
12401,17,Barracas,relacion_de_dependencia,41,universidad_3_anio,matrimonio_civil,0,hombre,60,budismo,79586,casado,profesional_especializado
12402,14,Palermo,relacion_de_dependencia,52,5_anio,matrimonio_civil,0,hombre,56,judaismo,142757,casado,profesional_especializado
12403,13,Palermo,relacion_de_dependencia,37,4_anio,divorciado,0,hombre,75,cristianismo,91716,soltero_a,ventas
12404,13,Palermo,relacion_de_dependencia,22,4_anio,matrimonio_civil,0,mujer,30,cristianismo,376393,casada,entretenimiento
12405,14,Villa Pueyrredon,relacion_de_dependencia,59,5_anio,sin_matrimonio,0,mujer,40,cristianismo,129762,soltero_a,entretenimiento
12406,14,Palermo,relacion_de_dependencia,34,5_anio,sin_matrimonio,0,mujer,40,judaismo,293017,soltero_a,soporte_tecnico
12407,17,Palermo,monotibutista,42,universidad_3_anio,divorciado,0,mujer,30,cristianismo,54583,soltero_a,profesional_especializado
12408,13,Palermo,relacion_de_dependencia,21,4_anio,sin_matrimonio,0,mujer,40,cristianismo,54472,sin_familia,otros
12409,16,Palermo,,22,universidad_2_anio,sin_matrimonio,0,mujer,5,cristianismo,129767,con_hijos,
12410,11,Belgrano,relacion_de_dependencia,40,2_anio,matrimonio_civil,0,hombre,45,cristianismo,109217,casado,reparador
12411,17,Palermo,relacion_de_dependencia,32,universidad_3_anio,sin_matrimonio,0,mujer,40,cristianismo,189265,sin_familia,entretenimiento
12412,17,Palermo,relacion_de_dependencia,32,universidad_3_anio,sin_matrimonio,0,hombre,40,cristianismo,221680,sin_familia,inspector
12413,13,Chacarita,relacion_de_dependencia,46,4_anio,matrimonio_civil,0,hombre,35,cristianismo,200947,casado,limpiador
12414,14,Palermo,relacion_de_dependencia,21,5_anio,sin_matrimonio,0,mujer,20,cristianismo,402136,con_hijos,directivo_gerente
12415,13,,relacion_de_dependencia,30,4_anio,sin_matrimonio,0,hombre,40,cristianismo,119411,sin_familia,otros
12416,14,Palermo,monotibutista,47,5_anio,divorciado,0,hombre,30,cristianismo,136258,sin_familia,otros
12417,14,Palermo,relacion_de_dependencia,53,5_anio,matrimonio_civil,0,hombre,47,cristianismo,35459,casado,reparador
12418,17,Palermo,relacion_de_dependencia,31,universidad_3_anio,matrimonio_civil,7688,hombre,55,cristianismo,157640,casado,ventas
12419,16,Palermo,relacion_de_dependencia,39,universidad_2_anio,sin_matrimonio,0,hombre,20,cristianismo,181384,sin_familia,entretenimiento
12420,13,Palermo,relacion_de_dependencia,50,4_anio,matrimonio_civil,0,mujer,30,budismo,81253,casada,otros
12421,14,Palermo,relacion_de_dependencia,21,5_anio,sin_matrimonio,0,hombre,35,cristianismo,152668,sin_familia,otros
12422,10,Palermo,,17,1_anio,sin_matrimonio,0,mujer,20,cristianismo,387063,con_hijos,
12423,17,Palermo,,73,universidad_3_anio,viudo_a,0,mujer,7,cristianismo,132256,soltero_a,
12424,18,Palermo,relacion_de_dependencia,39,universidad_4_anio,matrimonio_civil,-1977,hombre,55,cristianismo,106964,casado,ventas
12425,13,Palermo,,21,4_anio,pareja_no_presente,0,mujer,40,cristianismo,214238,con_hijos,
12426,14,Palermo,relacion_de_dependencia,20,5_anio,sin_matrimonio,0,hombre,23,cristianismo,218068,con_hijos,transporte
12427,13,Palermo,relacion_de_dependencia,33,4_anio,sin_matrimonio,0,hombre,60,cristianismo,162572,sin_familia,transporte
12428,16,Palermo,monotibutista,74,universidad_2_anio,matrimonio_civil,0,hombre,30,cristianismo,160009,casado,directivo_gerente
12429,14,Palermo,relacion_de_dependencia,25,5_anio,divorciado,0,hombre,40,cristianismo,164488,sin_familia,reparador
12430,13,Palermo,,51,4_anio,matrimonio_civil,0,mujer,3,cristianismo,209794,casada,
12431,13,Palermo,relacion_de_dependencia,31,4_anio,sin_matrimonio,0,hombre,50,cristianismo,119033,con_hijos,limpiador
12432,14,Villa Urquiza,relacion_de_dependencia,27,5_anio,sin_matrimonio,0,mujer,60,cristianismo,311446,sin_familia,entretenimiento
12433,11,Palermo,relacion_de_dependencia,31,2_anio,matrimonio_civil,0,hombre,55,cristianismo,128065,casado,sector_primario
12434,18,Palermo,relacion_de_dependencia,48,universidad_4_anio,divorciado,0,mujer,40,cristianismo,101016,soltero_a,profesional_especializado
12435,13,Palermo,relacion_de_dependencia,73,4_anio,viudo_a,0,mujer,3,cristianismo,33493,sin_familia,ventas
12436,18,,relacion_de_dependencia,34,universidad_4_anio,matrimonio_civil,7688,mujer,32,cristianismo,130078,casada,profesional_especializado
12437,13,Palermo,relacion_de_dependencia,30,4_anio,matrimonio_civil,0,hombre,50,cristianismo,284826,casado,profesional_especializado
12438,17,Velez Sarsfield,monotibutista,53,universidad_3_anio,matrimonio_civil,0,hombre,40,cristianismo,169112,casado,directivo_gerente
12439,13,Palermo,empleadao_estatal,37,4_anio,matrimonio_civil,0,mujer,40,cristianismo,362006,casada,entretenimiento
12440,14,Palermo,relacion_de_dependencia,19,5_anio,sin_matrimonio,-1719,mujer,25,cristianismo,124906,con_hijos,entretenimiento
12441,12,Palermo,relacion_de_dependencia,53,3_anio,matrimonio_civil,5013,hombre,45,cristianismo,229247,casado,transporte
12442,19,Palermo,responsable_inscripto,59,universiada_5_anio,divorciado,13550,hombre,40,cristianismo,170993,sin_familia,profesional_especializado
12443,17,Palermo,relacion_de_dependencia,39,universidad_3_anio,divorciado,0,mujer,40,cristianismo,157641,soltero_a,entretenimiento
12444,17,Palermo,relacion_de_dependencia,23,universidad_3_anio,sin_matrimonio,0,mujer,38,judaismo,224632,con_hijos,entretenimiento
12445,17,Palermo,relacion_de_dependencia,26,universidad_3_anio,sin_matrimonio,-2205,hombre,43,cristianismo,159732,sin_familia,entretenimiento
12446,14,Palermo,monotibutista,56,5_anio,matrimonio_civil,0,hombre,40,cristianismo,221801,casado,otros
12447,14,Palermo,relacion_de_dependencia,90,5_anio,sin_matrimonio,-1944,mujer,12,cristianismo,347074,con_hijos,entretenimiento
12448,13,Palermo,relacion_de_dependencia,35,4_anio,matrimonio_civil,-1902,mujer,28,cristianismo,143059,casada,transporte
12449,13,Palermo,relacion_de_dependencia,23,4_anio,matrimonio_civil,0,hombre,40,cristianismo,37072,casado,reparador
12450,9,Palermo,relacion_de_dependencia,52,9_grado,divorciado,0,hombre,40,cristianismo,137815,sin_familia,transporte
12451,13,Palermo,empleadao_estatal,43,4_anio,matrimonio_civil,0,hombre,40,judaismo,594194,casado,reparador
12452,13,Palermo,relacion_de_dependencia,41,4_anio,separado,0,mujer,15,cristianismo,284716,soltero_a,otros
12453,14,Palermo,relacion_de_dependencia,39,5_anio,sin_matrimonio,0,hombre,40,cristianismo,202662,sin_familia,ventas
12454,18,Palermo,empleado_municipal,56,universidad_4_anio,matrimonio_civil,0,hombre,50,cristianismo,191754,casado,profesional_especializado
12455,14,Palermo,relacion_de_dependencia,31,5_anio,divorciado,0,mujer,50,cristianismo,175985,sin_familia,directivo_gerente
12456,17,,relacion_de_dependencia,69,universidad_3_anio,matrimonio_civil,0,hombre,25,cristianismo,108196,casado,transporte
12457,14,Palermo,relacion_de_dependencia,37,5_anio,matrimonio_civil,0,hombre,45,cristianismo,51198,casado,reparador
12458,14,Palermo,responsable_inscripto,26,5_anio,matrimonio_civil,0,hombre,60,cristianismo,384276,casado,directivo_gerente
12459,17,Palermo,monotibutista,46,universidad_3_anio,matrimonio_civil,0,hombre,60,cristianismo,368355,casado,ventas
12460,10,Belgrano,relacion_de_dependencia,20,1_anio,sin_matrimonio,0,mujer,30,cristianismo,221661,sin_familia,ventas
12461,17,Palermo,relacion_de_dependencia,51,universidad_3_anio,matrimonio_civil,0,hombre,40,cristianismo,108435,casado,otros
12462,14,Palermo,,63,5_anio,matrimonio_civil,0,hombre,30,cristianismo,176827,casado,
12463,14,Palermo,relacion_de_dependencia,42,5_anio,matrimonio_civil,5178,hombre,40,cristianismo,209547,casado,ventas
12464,13,Palermo,relacion_de_dependencia,29,4_anio,matrimonio_civil,-1902,mujer,35,cristianismo,197565,casada,otros
12465,12,Palermo,relacion_de_dependencia,62,3_anio,sin_matrimonio,0,hombre,40,cristianismo,180418,soltero_a,reparador
12466,17,Palermo,monotibutista,35,universidad_3_anio,matrimonio_civil,0,hombre,40,cristianismo,45880,casado,ventas
12467,13,La Boca,empleado_municipal,52,4_anio,matrimonio_civil,0,hombre,40,cristianismo,203953,casado,transporte
12468,4,Belgrano,monotibutista,64,1-4_grado,matrimonio_civil,0,hombre,40,cristianismo,178748,casado,reparador
12469,15,Palermo,relacion_de_dependencia,28,universidad_1_anio,sin_matrimonio,0,hombre,55,cristianismo,203171,con_hijos,soporte_tecnico
12470,17,Palermo,relacion_de_dependencia,71,universidad_3_anio,matrimonio_civil,9386,hombre,50,judaismo,132057,casado,profesional_especializado
12471,13,Palermo,empleado_municipal,33,4_anio,matrimonio_civil,0,hombre,56,cristianismo,40142,casado,seguridad
12472,8,Agronomia,relacion_de_dependencia,36,7-8_grado,matrimonio_civil,0,hombre,40,cristianismo,224541,casado,limpiador
12473,18,Palermo,monotibutista,67,universidad_4_anio,divorciado,0,hombre,40,otro,221252,sin_familia,ventas
12474,11,Palermo,relacion_de_dependencia,26,2_anio,matrimonio_civil,0,hombre,35,cristianismo,133766,casado,transporte
12475,14,Palermo,relacion_de_dependencia,41,5_anio,matrimonio_civil,0,hombre,65,cristianismo,244945,casado,directivo_gerente
12476,13,Palermo,relacion_de_dependencia,35,4_anio,matrimonio_civil,0,hombre,50,cristianismo,171393,casado,transporte
12477,4,Palermo,monotibutista,63,1-4_grado,matrimonio_civil,0,hombre,25,cristianismo,326903,casado,otros
12478,13,Agronomia,relacion_de_dependencia,27,4_anio,matrimonio_civil,0,hombre,40,cristianismo,91257,casado,otros
12479,11,Palermo,relacion_de_dependencia,41,2_anio,sin_matrimonio,0,hombre,40,judaismo,118001,sin_familia,inspector
12480,14,Palermo,relacion_de_dependencia,30,5_anio,sin_matrimonio,0,mujer,44,cristianismo,168906,soltero_a,entretenimiento
12481,10,Belgrano,relacion_de_dependencia,27,1_anio,sin_matrimonio,0,hombre,40,cristianismo,267912,soltero_a,limpiador
12482,14,Palermo,relacion_de_dependencia,55,5_anio,divorciado,0,hombre,65,cristianismo,327406,sin_familia,ventas
